Cluster,region,technology,Resource,Zone,EndCap,EndEnergyCap,EndChargeCap,NewCap,RetCap,NewEnergyCap,RetEnergyCap,NewChargeCap,RetChargeCap,iter,CPA_ID,lcoe,Area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primeFarmland,exFacil,plFacil,m_HMI,m_popden,cpa_mw
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,323550,30.204111,3.500000007,42.520635694170686,-79.24050807,3730.7715,New York,82,0,0,0,0.57225244,4.5,31.5
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393325,30.20798,13.67093008,43.1570986944054,-78.53401771,2669.9656,New York,81,1,0,0,0.677756883,16.47272727,30.759592
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393099,30.242754,14.14800758,43.27577569663726,-78.85669315,3494.2764,New York,82,0,0,0,0.704222908,11.50909091,31.833017
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393301,30.2511,5.895480336,43.09014013154572,-78.56321671,2635.0833,New York,81,1,0,0,0.620202214,6.954545455,26.529661
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392743,30.27178,4.798469313,43.2101249211157,-78.57217914,2811.597,New York,82,1,0,0,0.696750256,14.65,10.7965555
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393313,30.272034,11.81826929,43.1241120359508,-78.54242353,2681.4656,New York,81,1,0,0,0.647019997,16.1875,26.591106
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393080,30.28223,5.602921873,43.18326877335606,-78.92553174,3681.308,New York,82,1,0,0,0.697781472,21.52,12.606574
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393091,30.283234,8.58724624,43.244635157122815,-78.91069256,3631.2632,New York,82,1,0,0,0.714428069,18.11111111,19.321304
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392759,30.304415,10.41066627,43.27485056226584,-78.6107752,3284.785,New York,82,1,0,0,0.606815367,10.43902439,23.424
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393085,30.308064,13.12432019,43.2087266489325,-78.92222243,3687.0312,New York,82,1,0,0,0.698866651,27.11111111,29.52972
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396855,30.325764,3.183923399,42.88486569218495,-78.49292518,2739.8408,New York,41,0,0,0,0.610747291,18.23076923,7.1638274
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393098,30.343548,14.7235243,43.28000538846208,-78.90273259,3766.735,New York,82,0,0,0,0.688110304,8.333333333,66.25586
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392750,30.352343,12.90112995,43.23382225812251,-78.56411444,2990.4333,New York,82,1,0,0,0.633145643,16.53846154,29.027542
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,395445,30.36869,5.124915348,42.74987417765423,-78.67853307,3128.7148,New York,41,1,0,0,0.599389131,27.41666667,11.531059
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393415,30.378742,7.565147217,42.91207081980952,-78.54895519,2857.109,New York,81,1,0,0,0.60574621,17.17857143,17.021582
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393414,30.390167,2.255649257,42.91797823291108,-78.57756552,2882.4006,New York,81,1,0,0,0.623535655,28.18181818,5.075211
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393302,30.393616,2.234919523,43.07862376676533,-78.53690643,2950.8362,New York,81,1,0,0,0.549100792,8.4,10.0571375
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393314,30.40315,5.494350652,43.11117965345504,-78.51000976,2971.9624,New York,81,1,0,0,0.651792359,13.65,12.362289
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393326,30.40411,13.59727254,43.15080718583607,-78.48575063,3105.3506,New York,82,1,0,0,0.639941647,8.072727273,61.187725
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393336,30.4717,10.63857622,43.19167965137668,-78.52340512,3255.3955,New York,82,1,0,0,0.687611019,11.59090909,23.936796
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393090,30.496128,6.849799315,43.25224309890697,-78.94878723,4109.4463,New York,82,1,0,0,0.671778389,19.25,15.412048
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393079,30.499514,6.373056401,43.18894999766768,-78.97877458,4169.7217,New York,82,1,0,0,0.658378676,22.59259259,14.339376
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393097,30.504248,4.436116144,43.27777416868496,-78.94241647,4127.683,New York,82,0,0,0,0.69130645,11.21052632,9.981261
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393337,30.511604,13.6004678,43.18683214429191,-78.47456515,3343.9746,New York,82,1,0,0,0.644976442,12.66037736,30.601053
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392751,30.540716,14.39514619,43.225809134206166,-78.51685345,3408.602,New York,82,1,0,0,0.638758696,9.964912281,64.77816
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393303,30.542065,5.197145216,43.07145472622828,-78.50896912,3279.7341,New York,90,0,0,0,0.603927477,18.88888889,11.693577
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392760,30.564798,12.27544976,43.26758531124882,-78.55276,3462.059,New York,82,1,0,0,0.555629603,10.68627451,27.619762
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393084,30.566584,12.53465234,43.22070825968198,-78.9708116,4267.6963,New York,90,1,0,0,0.666061576,15.52830189,28.202969
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,417556,30.568478,2.70026743,42.71995087998397,-78.88123384,4746.0654,New York,81,1,0,0,0.705614299,34,3.0378008
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393276,30.568645,8.299398481,42.94890095378713,-78.52908945,3511.9604,New York,81,1,0,0,0.656932383,29.71428571,18.673647
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393421,30.57364,13.33598276,42.92421403336496,-78.49522214,3523.058,New York,81,1,0,0,0.636818678,15.375,30.00596
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393292,30.585972,13.50471952,43.05112206796009,-78.55997191,3377.0122,New York,81,1,0,0,0.617832302,14.54545455,30.385618
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393327,30.593067,6.874082431,43.15304966340024,-78.44188922,3524.8137,New York,82,1,0,0,0.612980838,10.88888889,15.466685
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393293,30.646358,12.01600975,43.048387180245406,-78.51372594,3510.801,New York,82,1,0,0,0.632533145,21.77083333,27.036022
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393281,30.654476,9.556311779,43.025710152811314,-78.61160798,4051.7327,New York,81,1,0,0,0.658143969,34.9047619,10.750851
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393338,30.681883,10.11461883,43.17861807865522,-78.43184291,3721.971,New York,82,1,0,0,0.60424219,15.56756757,22.757893
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392772,30.71483,5.008176741,43.30213660254171,-78.53416402,4058.4358,New York,82,1,0,0,0.507476105,6.681818182,22.536795
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393369,30.714987,5.499999825,42.94304425437361,-78.59058009,3837.0188,New York,81,1,0,0,0.675277079,42.45454545,4.95
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392823,30.721216,3.751597533,43.36455269790686,-78.27734491,6021.6816,New York,82,0,0,0,0.489079944,11.71428571,8.441094
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393290,30.726511,13.05664576,43.05783568913671,-78.65938381,4155.583,New York,90,1,0,0,0.632483526,27.52727273,29.377453
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392761,30.72963,13.67793915,43.26313923876333,-78.50704697,3827.9653,New York,41,1,0,0,0.538974654,13.27777778,30.775364
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393422,30.736773,14.10046798,42.93033345825799,-78.44233903,3787.2085,New York,81,1,0,0,0.644660201,9.964285714,63.452106
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392773,30.746304,2.876609396,43.31651367086732,-78.55659868,4128.5728,New York,41,1,0,0,0.514334299,25.72727273,6.472371
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392774,30.761658,12.7197333,43.29802287496333,-78.49743062,4162.7886,New York,82,1,0,0,0.502978631,6.529411765,57.2388
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392752,30.763063,7.047205805,43.23076256338961,-78.46389128,3902.1816,New York,82,1,0,0,0.557315214,7.896551724,31.712425
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393282,30.769445,15.1498661,43.016808150691766,-78.56953434,3957.9814,New York,82,1,0,0,0.63618262,25.06557377,34.0872
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392762,30.805077,9.097011286,43.25232861931127,-78.46178791,3995.4487,New York,82,1,0,0,0.510715491,13.70588235,20.468275
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,397142,30.816069,4.00564954,42.71477467415417,-78.78019945,4123.3413,New York,81,1,0,0,0.624093238,24.33333333,9.012712
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393291,30.817184,6.548208076,43.05502792244656,-78.61536214,4357.852,New York,90,1,0,0,0.59549769,22.16666667,14.733468
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393279,30.834251,8.645146479,42.9687248771226,-78.48797298,4101.932,New York,81,1,0,0,0.636388433,19.5,19.45158
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393278,30.835379,12.12601412,42.97416933107968,-78.52940777,4104.437,New York,82,1,0,0,0.647487333,18.04347826,27.283531
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396851,30.83962,15.1766761,42.83714335960773,-78.31561338,4081.9324,New York,41,1,0,0,0.584443419,11.16666667,34.147522
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392753,30.851664,2.925412838,43.2279143650218,-78.42832618,4098.8623,New York,82,1,0,0,0.56251579,10.90909091,6.582179
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393424,30.866531,16.07391881,42.911312623455885,-78.34508684,4075.021,New York,82,1,0,0,0.633063197,12.3880597,36.166317
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392824,30.870613,4.085053062,43.35968364827488,-78.21741066,6319.901,New York,82,0,0,0,0.528654657,5.529411765,18.382738
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393315,30.87361,10.38731312,43.097497173282605,-78.39687792,4060.1626,New York,82,1,0,0,0.659964329,13.02325581,23.371454
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393283,30.875654,9.745614164,43.00625855465534,-78.52653732,4193.895,New York,41,1,0,0,0.714854817,25.72972973,21.927631
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396831,30.87627,13.84887023,42.7661061236546,-78.33362112,4354.1323,New York,41,1,0,0,0.586047315,8.4,62.319916
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,397144,30.886435,8.113355328,42.705104072936734,-78.70720762,4279.7793,New York,41,1,0,0,0.543985572,30.34482759,9.127524
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396842,30.88777,14.39893715,42.80093052302764,-78.32441275,4188.8345,New York,41,1,0,0,0.573259612,8.614035088,64.79522
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393280,30.892105,10.82999905,42.96810037300809,-78.4352833,4131.7407,New York,90,1,0,0,0.657360728,13.72727273,24.367498
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,397143,30.895454,11.03153018,42.711710785881614,-78.7461776,4299.8345,New York,41,1,0,0,0.584310495,39.86363636,12.410472
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393423,30.905575,9.332192232,42.919700660858375,-78.38971085,4161.6187,New York,82,1,0,0,0.664991062,11.92307692,20.997433
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393277,30.921446,7.928438646,42.97852530310572,-78.56895835,4295.609,New York,82,1,0,0,0.667217076,32.88888889,8.919494
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396859,30.922617,5.565815849,42.86400933147649,-78.31564636,4266.201,New York,41,1,0,0,0.601157151,8.157894737,25.046171
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392775,30.924782,12.62660939,43.29193690517867,-78.44857082,4526.3022,New York,82,1,0,0,0.491878778,11.66,28.409872
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393294,30.932304,10.12820698,43.04281189888296,-78.46216272,4144.332,New York,82,0,0,0,0.659077773,13.74358974,22.788465
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393431,30.962233,7.621197583,42.947906357890105,-78.38413589,4287.2866,New York,82,1,0,0,0.661498384,10.53333333,17.147694
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393304,30.96227,9.035915816,43.06613246346177,-78.39879315,4256.725,New York,82,1,0,0,0.689086778,10.21052632,20.33081
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392789,30.976059,13.60485376,43.342304268128125,-78.53181562,4640.572,New York,82,1,0,0,0.508027312,9.472727273,61.221844
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393425,30.984945,13.41308804,42.90642717575448,-78.29761414,4488.18,New York,41,0,0,0,0.617042101,7.509803922,60.358894
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396795,30.992794,14.90113002,42.68043616880777,-78.50452647,4388.821,New York,41,1,0,0,0.540737582,7.866666667,67.055084
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392790,31.002098,14.798803,43.334013713830814,-78.48800355,4698.5967,New York,82,1,0,0,0.474866861,12.76271186,33.297306
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393285,31.010424,2.046944529,42.99300568646571,-78.48910034,4493.2476,New York,82,1,0,0,0.682796945,38.5,2.3028126
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392825,31.020658,8.900534557,43.357011383079225,-78.1787882,6663.572,New York,82,0,0,0,0.540820818,15.52941176,20.026203
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393417,31.044455,3.977338312,42.88453766354874,-78.29903993,4536.7026,New York,41,0,0,0,0.627878428,7.055555556,17.898022
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393316,31.053679,11.49940477,43.093280444335335,-78.34839568,4459.384,New York,82,1,0,0,0.675605609,7.045454545,51.747322
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392776,31.05534,12.62212709,43.28550414726823,-78.39754914,4768.168,New York,82,1,0,0,0.510070184,15.11764706,28.399786
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392740,31.070154,6.499999884,43.2632751903556,-78.98654641,5398.7646,New York,82,1,0,0,0.59373302,15.92307692,14.625
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,323428,31.071312,3.000000077,43.2662152207079,-79.02419735,5401.3657,New York,41,1,0,0,0.647391622,25.33333333,6.75
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393305,31.080427,15.82298979,43.06111314310862,-78.35707298,4518.6865,New York,82,1,0,0,0.69405765,8.415384615,71.20345
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392791,31.08658,13.52073,43.32748196727192,-78.43836169,4886.8623,New York,82,1,0,0,0.497245661,8.818181818,60.843285
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393260,31.090412,3.255649416,42.97420409088684,-78.3704132,4571.593,New York,82,1,0,0,0.628653347,11.86666667,7.325211
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396852,31.092718,12.74332459,42.82758394440582,-78.26631433,4643.8574,New York,82,1,0,0,0.599494004,11.58823529,28.67248
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393432,31.142544,12.80478673,42.947714284107526,-78.33482754,4687.2227,New York,82,1,0,0,0.657300626,7.346153846,57.62154
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393286,31.14748,8.48019974,42.99947437855648,-78.42123761,4698.17,New York,90,1,0,0,0.729959342,23.67647059,19.08045
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392806,31.147722,6.803857334,43.35902798850885,-78.47840777,5023.1147,New York,82,0,0,0,0.477900571,7.111111111,30.617357
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392777,31.149246,9.129470818,43.27492690514592,-78.35575093,4977.282,New York,82,1,0,0,0.505572579,10,41.08262
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393261,31.154274,2.24435046,42.97797490748913,-78.34472119,4713.24,New York,90,1,0,0,0.660631478,27.57142857,5.0497885
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,396796,31.160099,14.39893709,42.673603116442486,-78.45756048,4760.09,New York,41,0,0,0,0.58835261,8.842105263,64.79522
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392792,31.163586,13.93013284,43.32034706506701,-78.39065876,5009.2144,New York,82,1,0,0,0.537469484,16.28571429,31.342798
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393284,31.17308,4.772922796,43.006167633934176,-78.4591791,4854.546,New York,41,1,0,0,0.639805984,18.57142857,10.739077
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,393287,31.175833,9.068269917,42.99624133074578,-78.3770233,4761.0576,New York,81,1,0,0,0.670420076,9.675675676,40.807213
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_moderate_2,2,5523.428816381757,0,0,5523.428816381757,0,0,0,0,0,1,392826,31.184021,10.95279451,43.35436269544827,-78.12756003,7037.7495,New York,82,1,0,0,0.517203838,6.255813953,49.287575
